Date,Open,High,Low,Close,Volume
2026-07-16 12:47:00,29285.25,29287.25,29273.5,29277.5,0
2026-07-16 12:48:00,29277.25,29287.5,29273.75,29284.75,0
2026-07-16 12:49:00,29284.25,29291.25,29276,29284.5,0
2026-07-16 12:50:00,29284.5,29306,29273.25,29301,0
2026-07-16 12:51:00,29300.25,29321.5,29300,29308.75,0
2026-07-16 12:52:00,29309.75,29319,29302.75,29306.5,0
2026-07-16 12:53:00,29307,29319.25,29302,29317.5,0
2026-07-16 12:54:00,29317.75,29327.25,29312.5,29322,0
2026-07-16 12:55:00,29321.25,29351,29320.5,29343.5,0
2026-07-16 12:56:00,29344.25,29352.5,29332.75,29341,0
2026-07-16 12:57:00,29340,29343.75,29329,29331.5,0
2026-07-16 12:58:00,29330.5,29350,29323,29337.5,0
2026-07-16 12:59:00,29337.5,29341,29331.75,29338.25,0
2026-07-16 13:00:00,29339,29342,29294.5,29297.25,0
2026-07-16 13:01:00,29297.75,29317,29296.5,29305,0
2026-07-16 13:02:00,29305,29307.25,29285,29292.25,0
2026-07-16 13:03:00,29291.25,29314.25,29290,29302.25,0
2026-07-16 13:04:00,29301.75,29322.5,29300.25,29316.5,0
2026-07-16 13:05:00,29315.75,29317.75,29293.5,29301.75,0
2026-07-16 13:06:00,29302.75,29304,29286.25,29302.5,0
2026-07-16 13:07:00,29301.25,29316.5,29300,29307.25,0
2026-07-16 13:08:00,29308.5,29333.25,29305.25,29327.75,0
2026-07-16 13:09:00,29327.75,29333.25,29319.25,29324.25,0
2026-07-16 13:10:00,29324.5,29334.25,29322.75,29324.5,0
2026-07-16 13:11:00,29324.25,29330,29306.75,29311.5,0
2026-07-16 13:12:00,29311.75,29313.25,29302.75,29308.5,0
2026-07-16 13:13:00,29306.75,29315.75,29295,29299.75,0
2026-07-16 13:14:00,29298.25,29298.25,29284.5,29288,0
2026-07-16 13:15:00,29288.5,29310.5,29283,29304.75,0
2026-07-16 13:16:00,29303.25,29303.5,29280.5,29293.25,0
2026-07-16 13:17:00,29294,29294.25,29277.5,29281.75,0
2026-07-16 13:18:00,29281,29293.5,29280.5,29291.5,0
2026-07-16 13:19:00,29292,29302.75,29290.5,29298.25,0
2026-07-16 13:20:00,29298.25,29306.25,29286.5,29289.75,0
2026-07-16 13:21:00,29289.25,29292.5,29282.25,29286.5,0
2026-07-16 13:22:00,29286,29288.25,29278.5,29281.5,0
2026-07-16 13:23:00,29281.75,29290,29279.5,29284.25,0
2026-07-16 13:24:00,29284,29294,29278.75,29278.75,0
2026-07-16 13:25:00,29279.5,29286.75,29275,29286,0
2026-07-16 13:26:00,29286.5,29310,29280.5,29301.5,0
2026-07-16 13:27:00,29301.25,29320.25,29296.25,29316,0
2026-07-16 13:28:00,29316,29343,29316,29335.5,0
2026-07-16 13:29:00,29335.75,29340,29323,29333,0
2026-07-16 13:30:00,29334,29345,29328.5,29329.75,0
2026-07-16 13:31:00,29329.75,29332.25,29315.75,29319.25,0
2026-07-16 13:32:00,29318.75,29330.75,29318,29320,0
2026-07-16 13:33:00,29319.25,29323,29293.5,29295.5,0
2026-07-16 13:34:00,29295.5,29297.25,29280.5,29287.5,0
2026-07-16 13:35:00,29288.25,29292,29281.75,29284.5,0
2026-07-16 13:36:00,29284.25,29297.25,29282.5,29288,0
2026-07-16 13:37:00,29289,29291.5,29272.75,29274.75,0
2026-07-16 13:38:00,29275.25,29288.5,29271.25,29279,0
2026-07-16 13:39:00,29280,29280,29266.5,29270,0
2026-07-16 13:40:00,29269.75,29271.25,29246.75,29251.25,0
2026-07-16 13:41:00,29251.75,29257.25,29238.5,29243.25,0
2026-07-16 13:42:00,29243.5,29253,29237.25,29242.75,0
2026-07-16 13:43:00,29242.5,29243,29230,29236.75,0
2026-07-16 13:44:00,29235.75,29244.25,29232.75,29243.75,0
2026-07-16 13:45:00,29244.25,29245.25,29219.25,29226.5,0
2026-07-16 13:46:00,29226.25,29240.25,29219,29238.5,0
2026-07-16 13:47:00,29239.5,29255.75,29238.75,29247.75,0
2026-07-16 13:48:00,29247,29259,29238,29259,0
2026-07-16 13:49:00,29259.25,29268,29253.5,29257.25,0
2026-07-16 13:50:00,29257.5,29264.25,29250.5,29257,0
2026-07-16 13:51:00,29257.5,29258.5,29245.5,29245.5,0
2026-07-16 13:52:00,29245.25,29246,29235,29244.25,0
2026-07-16 13:53:00,29244.25,29269,29242,29262,0
2026-07-16 13:54:00,29262.75,29268,29250,29250.75,0
2026-07-16 13:55:00,29251.75,29253.25,29232.25,29237.5,0
2026-07-16 13:56:00,29238,29239.5,29224,29236.75,0
2026-07-16 13:57:00,29236.5,29238,29225.75,29228.75,0
2026-07-16 13:58:00,29228.5,29245,29226,29242.5,0
2026-07-16 13:59:00,29243,29251.5,29236.25,29244.5,0
2026-07-16 14:00:00,29244.25,29259.5,29233,29256.5,0
2026-07-16 14:01:00,29255.75,29260.5,29249.25,29253.25,0
2026-07-16 14:02:00,29252.5,29254.25,29236,29243.25,0
2026-07-16 14:03:00,29242.25,29245.25,29234.25,29240.25,0
2026-07-16 14:04:00,29240.5,29251.25,29231.75,29234.25,0
2026-07-16 14:05:00,29235.25,29240.5,29230.25,29236,0
2026-07-16 14:06:00,29235,29243,29231.25,29239,0
2026-07-16 14:07:00,29239.75,29250,29226.25,29236.5,0
2026-07-16 14:08:00,29235.75,29240.5,29223.5,29236,0
2026-07-16 14:09:00,29235.25,29248.5,29224.75,29236.5,0
2026-07-16 14:10:00,29235.75,29263.75,29235.75,29250,0
2026-07-16 14:11:00,29251.25,29279.5,29249.25,29264.75,0
2026-07-16 14:12:00,29264.75,29278,29251.25,29251.75,0
2026-07-16 14:13:00,29252.75,29262,29246.25,29260.75,0
2026-07-16 14:14:00,29260.25,29266,29233,29233,0
2026-07-16 14:15:00,29232.75,29234.75,29217.25,29228.5,0
2026-07-16 14:16:00,29228.5,29272.25,29228,29269.25,0
2026-07-16 14:17:00,29270,29277,29266.25,29270,0
2026-07-16 14:18:00,29269.5,29272.75,29260,29261.75,0
2026-07-16 14:19:00,29261.75,29275.75,29258,29268,0
2026-07-16 14:20:00,29268.5,29290.75,29264.25,29281.25,0
2026-07-16 14:21:00,29281,29299.25,29281,29295,0
2026-07-16 14:22:00,29295.25,29304,29289.5,29293.5,0
2026-07-16 14:23:00,29292.75,29294.25,29273,29287,0
2026-07-16 14:24:00,29285.5,29295.75,29282.5,29289.5,0
2026-07-16 14:25:00,29290.5,29299.75,29273,29273.5,0
2026-07-16 14:26:00,29274.5,29298.5,29266.5,29293.5,0
2026-07-16 14:27:00,29295,29303.25,29281.25,29281.5,0
2026-07-16 14:28:00,29281.75,29295.25,29274.5,29276.5,0
2026-07-16 14:29:00,29276.75,29277.75,29257,29269.75,0
2026-07-16 14:30:00,29269,29269.25,29243.25,29250.75,0
2026-07-16 14:31:00,29251.75,29255.5,29244.25,29248.25,0
2026-07-16 14:32:00,29249,29261,29246.75,29247.75,0
2026-07-16 14:33:00,29248,29257.75,29243.25,29249.5,0
2026-07-16 14:34:00,29249.5,29254.5,29238,29245.5,0
2026-07-16 14:35:00,29245.5,29245.5,29231.5,29239.25,0
2026-07-16 14:36:00,29237.75,29239,29221.75,29228,0
2026-07-16 14:37:00,29227.25,29241.75,29223.75,29233.75,0
2026-07-16 14:38:00,29234.5,29240,29230.25,29239.25,0
2026-07-16 14:39:00,29237.75,29239.25,29225,29226,0
2026-07-16 14:40:00,29225.75,29229.5,29198.5,29205.25,0
2026-07-16 14:41:00,29205.75,29217.5,29204.25,29214.75,0
2026-07-16 14:42:00,29215.25,29227.25,29206.5,29226.25,0
2026-07-16 14:43:00,29226.75,29244.75,29226,29238.75,0
2026-07-16 14:44:00,29238.5,29249.5,29232,29237.75,0
2026-07-16 14:45:00,29237.5,29250,29222.5,29234.75,0
2026-07-16 14:46:00,29235.5,29242.5,29233,29236,0
2026-07-16 14:47:00,29236.5,29245.5,29228.75,29236,0
2026-07-16 14:48:00,29236.25,29252.25,29234.75,29249.75,0
2026-07-16 14:49:00,29250.25,29253.25,29241.5,29244.25,0
2026-07-16 14:50:00,29244.75,29251,29238,29249.25,0
2026-07-16 14:51:00,29249,29250,29238.25,29238.75,0
2026-07-16 14:52:00,29239.5,29240,29223.25,29225,0
2026-07-16 14:53:00,29225,29227,29213.75,29217.75,0
2026-07-16 14:54:00,29218.75,29220.75,29210,29212.25,0
2026-07-16 14:55:00,29213,29213.75,29202,29204.5,0
2026-07-16 14:56:00,29205.25,29216.25,29204.25,29214,0
2026-07-16 14:57:00,29214.5,29223.5,29202,29204,0
2026-07-16 14:58:00,29203,29217.5,29200.25,29216.75,0
2026-07-16 14:59:00,29216.25,29218.75,29206.75,29210.5,0
2026-07-16 15:00:00,29210,29228.75,29202.75,29228.25,0
2026-07-16 15:01:00,29227.75,29229,29208,29215.25,0
2026-07-16 15:02:00,29215,29242,29213.5,29235,0
2026-07-16 15:03:00,29234.75,29237,29220,29233,0
2026-07-16 15:04:00,29233.5,29240.75,29221.75,29228.25,0
2026-07-16 15:05:00,29227,29240.75,29217,29238.25,0
2026-07-16 15:06:00,29237.75,29238.75,29202.25,29206,0
2026-07-16 15:07:00,29206,29209,29185,29192.5,0
2026-07-16 15:08:00,29192.25,29196,29176.25,29189.5,0
2026-07-16 15:09:00,29189.75,29190.5,29182.75,29184.75,0
2026-07-16 15:10:00,29184.5,29195.25,29178,29188.5,0
2026-07-16 15:11:00,29188.5,29197.25,29183.5,29188.25,0
2026-07-16 15:12:00,29188.75,29189.25,29176,29183.5,0
2026-07-16 15:13:00,29183,29188.5,29176.25,29178.5,0
2026-07-16 15:14:00,29178.5,29185,29177,29183.75,0
2026-07-16 15:15:00,29183.25,29184,29165,29174.75,0
2026-07-16 15:16:00,29174,29186.25,29172.75,29173.75,0
2026-07-16 15:17:00,29174.5,29176,29150.25,29152.25,0
2026-07-16 15:18:00,29151,29166.5,29145.5,29164,0
2026-07-16 15:19:00,29164.25,29169,29157.25,29162.5,0
2026-07-16 15:20:00,29162,29170,29157.25,29161,0
2026-07-16 15:21:00,29161.25,29182.25,29157.5,29180,0
2026-07-16 15:22:00,29179.75,29180.5,29157.25,29160,0
2026-07-16 15:23:00,29160.5,29163.25,29149,29149.75,0
2026-07-16 15:24:00,29150,29156.5,29145.25,29148.75,0
2026-07-16 15:25:00,29149.75,29157.75,29141.25,29141.75,0
2026-07-16 15:26:00,29142,29142,29121.5,29121.75,0
2026-07-16 15:27:00,29121.75,29135,29119,29130,0
2026-07-16 15:28:00,29131,29145.75,29130.75,29144.25,0
2026-07-16 15:29:00,29143,29160.25,29142.75,29148.5,0
2026-07-16 15:30:00,29147.5,29170.25,29127.25,29148.25,0
2026-07-16 15:31:00,29148.5,29152.5,29124.5,29125.25,0
2026-07-16 15:32:00,29126.25,29142.25,29118.25,29139,0
2026-07-16 15:33:00,29139,29139.5,29131,29138.25,0
2026-07-16 15:34:00,29138.5,29154.25,29137.25,29149.5,0
2026-07-16 15:35:00,29149,29154.25,29132.5,29134.25,0
2026-07-16 15:36:00,29134,29141.5,29120.25,29122,0
2026-07-16 15:37:00,29122.5,29137.25,29117.25,29136.5,0
2026-07-16 15:38:00,29136.5,29158,29135,29155.75,0
2026-07-16 15:39:00,29155.5,29162.75,29149.5,29151.5,0
2026-07-16 15:40:00,29151.25,29151.25,29132.5,29144,0
2026-07-16 15:41:00,29143,29160.75,29143,29156.75,0
2026-07-16 15:42:00,29156.75,29160.25,29144,29156,0
2026-07-16 15:43:00,29156,29160.5,29134.25,29136,0
2026-07-16 15:44:00,29136,29138.5,29118.5,29121.5,0
2026-07-16 15:45:00,29121.25,29124.75,29102.75,29120.75,0
2026-07-16 15:46:00,29121.25,29123.5,29100.75,29104.5,0
2026-07-16 15:47:00,29105,29110,29095,29095.5,0
2026-07-16 15:48:00,29095,29095,29078.5,29085.5,0
2026-07-16 15:49:00,29086,29095.75,29079.5,29094.25,0
2026-07-16 15:50:00,29094,29142.75,29094,29133.75,0
2026-07-16 15:51:00,29135.5,29157,29126.75,29154.75,0
2026-07-16 15:52:00,29154.75,29168,29147.75,29162,0
2026-07-16 15:53:00,29161.5,29172.5,29151.5,29168.25,0
2026-07-16 15:54:00,29167.5,29175.5,29154.25,29174,0
2026-07-16 15:55:00,29174.25,29210.5,29174.25,29202,0
2026-07-16 15:56:00,29202.5,29203.5,29185.75,29202.75,0
2026-07-16 15:57:00,29202.5,29205.25,29192,29199.75,0
2026-07-16 15:58:00,29200,29204.25,29193.5,29200.75,0
2026-07-16 15:59:00,29201,29238.25,29200.25,29217,0
2026-07-16 16:00:00,29216.75,29226,29201.75,29220.5,0
2026-07-16 16:01:00,29220.5,29231.25,29197.25,29200.5,0
2026-07-16 16:02:00,29201.5,29226,29197.5,29209.25,0
2026-07-16 16:03:00,29207.75,29224.5,29205.75,29206,0
2026-07-16 16:04:00,29206,29206.5,29191,29199,0
2026-07-16 16:05:00,29198.75,29199.25,29180,29189,0
2026-07-16 16:06:00,29188.75,29192.75,29185,29190,0
2026-07-16 16:07:00,29190.75,29202,29187.25,29188.75,0
2026-07-16 16:08:00,29190.25,29195,29188.75,29191.5,0
2026-07-16 16:09:00,29192,29194.75,29175.75,29183,0
2026-07-16 16:10:00,29182,29186,29177.25,29182,0
2026-07-16 16:11:00,29181.5,29185,29175.75,29181.25,0
2026-07-16 16:12:00,29181.75,29185,29177.5,29181.25,0
2026-07-16 16:13:00,29181.25,29185.25,29171.75,29171.75,0
2026-07-16 16:14:00,29171.75,29174.5,29166,29167.75,0
2026-07-16 16:15:00,29167.5,29173.75,29162.75,29167.25,0
2026-07-16 16:16:00,29167.5,29177,29167.5,29175.25,0
2026-07-16 16:17:00,29175.5,29181.75,29174,29174.75,0
2026-07-16 16:18:00,29175.5,29191.75,29175.5,29188.25,0
2026-07-16 16:19:00,29188,29189,29183.25,29186.75,0
2026-07-16 16:20:00,29187.5,29200,29186.5,29191,0
2026-07-16 16:21:00,29191,29196.75,29186.25,29187,0
2026-07-16 16:22:00,29186.75,29189.5,29180.5,29189.5,0
2026-07-16 16:23:00,29190.5,29195,29188.25,29192.5,0
2026-07-16 16:24:00,29193.25,29193.25,29184.75,29191.5,0
2026-07-16 16:25:00,29191,29192,29187,29189.5,0
2026-07-16 16:26:00,29189.75,29190.5,29186,29188.75,0
2026-07-16 16:27:00,29188,29191.25,29185.25,29186,0
2026-07-16 16:28:00,29186.25,29186.25,29179,29180,0
2026-07-16 16:29:00,29181,29182,29179.75,29181,0
2026-07-16 16:30:00,29180.25,29181.25,29169.25,29171.75,0
2026-07-16 16:31:00,29171.5,29172.25,29164.5,29167.75,0
2026-07-16 16:32:00,29167.5,29172,29164,29171.75,0
2026-07-16 16:33:00,29172.5,29173.75,29166.5,29168.25,0
2026-07-16 16:34:00,29167.75,29174,29167,29173,0
2026-07-16 16:35:00,29173.25,29180,29172.25,29178,0
2026-07-16 16:36:00,29177.75,29177.75,29174.5,29175.25,0
2026-07-16 16:37:00,29176.25,29183.75,29176.25,29181.75,0
2026-07-16 16:38:00,29181.25,29187.5,29180.5,29185.25,0
2026-07-16 16:39:00,29184.75,29185.75,29182,29182.25,0
2026-07-16 16:40:00,29182.5,29189.75,29182.5,29184.75,0
2026-07-16 16:41:00,29184.25,29186.25,29181.75,29183.25,0
2026-07-16 16:42:00,29182.75,29182.75,29171,29173.5,0
2026-07-16 16:43:00,29173.75,29178,29173.75,29175,0
2026-07-16 16:44:00,29174.75,29175.25,29170,29174.5,0
2026-07-16 16:45:00,29172.75,29178.25,29171.5,29176.75,0
2026-07-16 16:46:00,29177.25,29180,29175.5,29177.5,0
2026-07-16 16:47:00,29177,29178,29170.75,29173.25,0
2026-07-16 16:48:00,29173.5,29174.25,29167.5,29172,0
2026-07-16 16:49:00,29171.75,29175.5,29170,29171.5,0
2026-07-16 16:50:00,29171.5,29173.75,29170.5,29172.5,0
2026-07-16 16:51:00,29172.5,29173.5,29169,29172.5,0
2026-07-16 16:52:00,29172.75,29174,29170,29172.75,0
2026-07-16 16:53:00,29172.5,29177,29172.5,29175.5,0
2026-07-16 16:54:00,29175.25,29178,29174,29175,0
2026-07-16 16:55:00,29175,29177.75,29169,29174.25,0
2026-07-16 16:56:00,29174.75,29175.5,29172.5,29173.25,0
2026-07-16 16:57:00,29173.75,29175.75,29171.25,29174.5,0
2026-07-16 16:58:00,29176,29178.75,29174.25,29175.75,0
2026-07-16 16:59:00,29175.75,29183.25,29174,29179,0
2026-07-16 18:00:00,29191,29215,29191,29210,0
2026-07-16 18:01:00,29211.25,29214.25,29195.25,29196.5,0
2026-07-16 18:02:00,29197.75,29208,29189,29200.75,0
2026-07-16 18:03:00,29200.75,29215,29198.5,29214.5,0
2026-07-16 18:04:00,29215.75,29220,29209,29214.75,0
2026-07-16 18:05:00,29213,29216.75,29203,29206.25,0
2026-07-16 18:06:00,29205.75,29214,29200.75,29212.25,0
2026-07-16 18:07:00,29211.25,29211.25,29203,29204.75,0
2026-07-16 18:08:00,29206.75,29207,29200,29202.5,0
2026-07-16 18:09:00,29203.25,29203.75,29199.75,29202.25,0
2026-07-16 18:10:00,29204.25,29205.25,29193.25,29199.75,0
2026-07-16 18:11:00,29199,29202,29195,29202,0
2026-07-16 18:12:00,29203.25,29203.25,29197.5,29198.75,0
2026-07-16 18:13:00,29200.25,29201.75,29166.25,29190.25,0
2026-07-16 18:14:00,29188,29188.75,29179,29186.5,0
2026-07-16 18:15:00,29186.75,29188.25,29175,29177.25,0
2026-07-16 18:16:00,29178.75,29179,29170.25,29172.25,0
2026-07-16 18:17:00,29172.5,29175.25,29167.75,29172.75,0
2026-07-16 18:18:00,29173.5,29175.75,29166.25,29170.75,0
2026-07-16 18:19:00,29171.25,29171.25,29165,29165,0
2026-07-16 18:20:00,29166.5,29170.75,29165,29166,0
2026-07-16 18:21:00,29167.75,29168.25,29155,29156.75,0
2026-07-16 18:22:00,29159.25,29160.5,29153.75,29160.5,0
2026-07-16 18:23:00,29162,29167.25,29159.5,29166.5,0
2026-07-16 18:24:00,29166.5,29167.5,29159,29160.5,0
2026-07-16 18:25:00,29160,29162.25,29143.75,29150.5,0
2026-07-16 18:26:00,29150,29153,29144.25,29151,0
2026-07-16 18:27:00,29150.75,29157,29147.5,29148.75,0
2026-07-16 18:28:00,29148,29149.5,29144.5,29146.25,0
2026-07-16 18:29:00,29144.25,29144.75,29136.5,29139.75,0
2026-07-16 18:30:00,29139,29142.75,29135,29139,0
2026-07-16 18:31:00,29138.5,29140.25,29134.5,29135.75,0
2026-07-16 18:32:00,29136.75,29159.25,29134.25,29156.5,0
2026-07-16 18:33:00,29156.75,29159.25,29150,29151.25,0
2026-07-16 18:34:00,29151,29152.5,29141.5,29142.25,0
2026-07-16 18:35:00,29143.75,29146.5,29140.25,29140.25,0
2026-07-16 18:36:00,29140.5,29149.75,29137.75,29148.25,0
2026-07-16 18:37:00,29148.5,29156.75,29148.25,29151.25,0
2026-07-16 18:38:00,29152,29154,29152,29153.25,0
2026-07-16 18:39:00,29153,29153.25,29151,29153.25,0
2026-07-16 18:40:00,29153.5,29154.75,29147,29147.5,0
2026-07-16 18:41:00,29146.25,29148.25,29139,29140.5,0
2026-07-16 18:42:00,29140.25,29142.25,29132.5,29135,0
2026-07-16 18:43:00,29136,29139,29130.75,29137.5,0
2026-07-16 18:44:00,29136.5,29150.5,29135,29149.5,0
2026-07-16 18:45:00,29149.5,29151.25,29140.75,29143,0
2026-07-16 18:46:00,29143,29149.75,29142.5,29146.5,0
2026-07-16 18:47:00,29145.5,29146.75,29143.75,29144,0
2026-07-16 18:48:00,29145,29145,29132,29135,0
2026-07-16 18:49:00,29135.25,29135.5,29125,29128,0
2026-07-16 18:50:00,29128.5,29140.25,29126.25,29140.25,0
2026-07-16 18:51:00,29137.25,29137.25,29130.5,29131.5,0
2026-07-16 18:52:00,29131.25,29132.5,29126.5,29126.5,0
2026-07-16 18:53:00,29127,29132,29125,29125,0
2026-07-16 18:54:00,29124.25,29126.75,29122.25,29124.25,0
2026-07-16 18:55:00,29124,29128.5,29115.25,29123.25,0
2026-07-16 18:56:00,29123.5,29130.25,29120,29126.75,0
2026-07-16 18:57:00,29125.25,29131.5,29125.25,29128,0
2026-07-16 18:58:00,29129.25,29148.75,29129,29130.75,0
2026-07-16 18:59:00,29129,29136.5,29125.75,29136.5,0
2026-07-16 19:00:00,29134.75,29141,29106.25,29135,0
2026-07-16 19:01:00,29133.25,29135.25,29126.75,29129.5,0
2026-07-16 19:02:00,29129.25,29144.75,29129.25,29142.5,0
2026-07-16 19:03:00,29143.25,29143.25,29136.75,29136.75,0
2026-07-16 19:04:00,29139.25,29143.5,29130.75,29135,0
2026-07-16 19:05:00,29135.25,29136,29120,29128.75,0
2026-07-16 19:06:00,29126.75,29130.25,29124.5,29126.5,0
2026-07-16 19:07:00,29128,29131.25,29127,29129.5,0
2026-07-16 19:08:00,29127.25,29127.25,29112.75,29115.75,0
2026-07-16 19:09:00,29114,29118.75,29111,29114.75,0
2026-07-16 19:10:00,29115,29115.75,29110.25,29111.5,0
2026-07-16 19:11:00,29110.25,29112,29108.25,29112,0
2026-07-16 19:12:00,29112,29120.25,29111.75,29120.25,0
2026-07-16 19:13:00,29121,29140,29119.25,29135.75,0
2026-07-16 19:14:00,29135.5,29136.5,29128,29130.75,0
2026-07-16 19:15:00,29133,29134.25,29122.5,29125.75,0
2026-07-16 19:16:00,29128,29130,29123,29125.75,0
2026-07-16 19:17:00,29124.75,29126.25,29118.75,29120,0
2026-07-16 19:18:00,29120.5,29122,29106.75,29111.75,0
2026-07-16 19:19:00,29111.5,29113.75,29109.75,29110.75,0
2026-07-16 19:20:00,29110,29112,29105.25,29108.25,0
2026-07-16 19:21:00,29106.25,29108,29103.75,29105.25,0
2026-07-16 19:22:00,29106,29106,29099,29099.5,0
2026-07-16 19:23:00,29099.25,29100.75,29094.75,29097.75,0
2026-07-16 19:24:00,29097.5,29099.25,29091,29091,0
2026-07-16 19:25:00,29092.5,29094.5,29086.75,29086.75,0
2026-07-16 19:26:00,29086.5,29091,29075.75,29088.25,0
2026-07-16 19:27:00,29087.75,29101.25,29087.75,29097.75,0
2026-07-16 19:28:00,29098.5,29105.25,29098.5,29101.75,0
2026-07-16 19:29:00,29101.75,29103,29088.5,29093,0
2026-07-16 19:30:00,29092.5,29093,29082.75,29088,0
2026-07-16 19:31:00,29089,29096.5,29082,29082.5,0
2026-07-16 19:32:00,29083.25,29083.25,29067,29072.25,0
2026-07-16 19:33:00,29071.25,29076.5,29067,29070.5,0
2026-07-16 19:34:00,29069.25,29089.25,29068.25,29080,0
2026-07-16 19:35:00,29080.25,29080.25,29061.75,29065.75,0
2026-07-16 19:36:00,29067,29067,29061.75,29066.25,0
2026-07-16 19:37:00,29066,29068.25,29060,29065.75,0
2026-07-16 19:38:00,29067,29093,29065.75,29092.75,0
2026-07-16 19:39:00,29093.75,29103.75,29093.5,29103.75,0
2026-07-16 19:40:00,29104.5,29129.75,29103.25,29124.75,0
2026-07-16 19:41:00,29124.5,29125.5,29117.25,29119.5,0
2026-07-16 19:42:00,29118.25,29121.25,29115,29117.75,0
2026-07-16 19:43:00,29115.75,29118,29112,29113.25,0
2026-07-16 19:44:00,29114.5,29114.5,29107.25,29109.25,0
2026-07-16 19:45:00,29110.25,29111,29089.5,29097.25,0
2026-07-16 19:46:00,29097,29101,29089.25,29099.25,0
2026-07-16 19:47:00,29099,29113,29099,29111.5,0
2026-07-16 19:48:00,29110.75,29112,29090.75,29094.5,0
2026-07-16 19:49:00,29095.75,29100.5,29091.75,29098.75,0
2026-07-16 19:50:00,29097,29118,29097,29115.75,0
2026-07-16 19:51:00,29113,29115,29109.5,29110.25,0
2026-07-16 19:52:00,29108.75,29118,29105.25,29105.25,0
2026-07-16 19:53:00,29104.25,29110.75,29096,29102.5,0
2026-07-16 19:54:00,29104.5,29111.25,29093.5,29108.75,0
2026-07-16 19:55:00,29109.5,29110.75,29100,29100,0
2026-07-16 19:56:00,29099.75,29102,29094,29094.75,0
2026-07-16 19:57:00,29093.75,29097,29082.75,29092.75,0
2026-07-16 19:58:00,29094.25,29096.25,29090,29094.75,0
2026-07-16 19:59:00,29094,29097.5,29085.5,29096.5,0
2026-07-16 20:00:00,29095.5,29124.25,29095.25,29122.75,0
2026-07-16 20:01:00,29123.5,29123.5,29095.75,29097,0
2026-07-16 20:02:00,29096.5,29118.25,29092.75,29109.75,0
2026-07-16 20:03:00,29111.5,29117.75,29107.75,29114,0
2026-07-16 20:04:00,29114,29116,29094.5,29096,0
2026-07-16 20:05:00,29093.75,29097.5,29078.5,29086,0
2026-07-16 20:06:00,29084.25,29085.75,29070,29077.75,0
2026-07-16 20:07:00,29073.5,29078.25,29052.5,29062.5,0
2026-07-16 20:08:00,29059.5,29072.75,29055,29072.25,0
2026-07-16 20:09:00,29071.25,29073.25,29060.25,29060.25,0
2026-07-16 20:10:00,29063.25,29063.75,29034,29042.5,0
2026-07-16 20:11:00,29042.75,29051.25,29036.75,29045,0
2026-07-16 20:12:00,29047,29060.25,29037,29054.25,0
2026-07-16 20:13:00,29055.25,29055.25,29034.75,29038,0
2026-07-16 20:14:00,29038,29044.25,29031.5,29043.5,0
2026-07-16 20:15:00,29041.25,29064.75,29034.5,29063,0
2026-07-16 20:16:00,29063.5,29071.25,29043.75,29068.5,0
2026-07-16 20:17:00,29067.75,29076,29058,29070,0
2026-07-16 20:18:00,29072.75,29075.75,29043,29049,0
2026-07-16 20:19:00,29048.5,29050,29039.75,29048.5,0
2026-07-16 20:20:00,29049.5,29058.5,29044.5,29056,0
2026-07-16 20:21:00,29055.75,29059.25,29031.5,29040.5,0
2026-07-16 20:22:00,29039.5,29040.25,29030.5,29037,0
2026-07-16 20:23:00,29037,29062.25,29037,29052.5,0
2026-07-16 20:24:00,29051.75,29054.75,29035,29036.25,0
2026-07-16 20:25:00,29036,29041.75,29031.25,29038.25,0
2026-07-16 20:26:00,29037.5,29039.75,29021.5,29031.5,0
2026-07-16 20:27:00,29032,29033,29023,29026.25,0
2026-07-16 20:28:00,29025.5,29026.75,29017.75,29022.75,0
2026-07-16 20:29:00,29023.25,29026.75,29011,29018.5,0
2026-07-16 20:30:00,29017.75,29020,29006.75,29012,0
2026-07-16 20:31:00,29012.5,29022.5,29006.25,29018.5,0
2026-07-16 20:32:00,29018.75,29023,29011.25,29016.5,0
2026-07-16 20:33:00,29017.5,29030.5,29017.25,29024.5,0
2026-07-16 20:34:00,29023.25,29028.75,29017,29017,0
2026-07-16 20:35:00,29018,29019.75,28993.5,29002.25,0
2026-07-16 20:36:00,29002.25,29007.25,28999,29001.25,0
2026-07-16 20:37:00,29000,29007.75,28997.25,29004.75,0
2026-07-16 20:38:00,29006,29022.25,29004.25,29021,0
2026-07-16 20:39:00,29020.75,29020.75,29003.75,29006.5,0
2026-07-16 20:40:00,29009,29012.75,29002.75,29004.25,0
2026-07-16 20:41:00,29003.25,29007,29000,29006.25,0
2026-07-16 20:42:00,29004,29011,28995,29010.75,0
2026-07-16 20:43:00,29011.75,29016.75,29006.75,29010.25,0
2026-07-16 20:44:00,29011,29030.5,29008.75,29024.75,0
2026-07-16 20:45:00,29024.5,29030,29017.75,29021.75,0
2026-07-16 20:46:00,29023.75,29035,29023.75,29035,0
2026-07-16 20:47:00,29033,29033,29020.5,29026.25,0
2026-07-16 20:48:00,29028,29029.75,29023.25,29028.75,0
2026-07-16 20:49:00,29024,29036.25,29023.75,29035.75,0
2026-07-16 20:50:00,29034.25,29053.75,29031,29052.25,0
2026-07-16 20:51:00,29053.75,29067.25,29053.75,29063.75,0
2026-07-16 20:52:00,29062,29067,29058.75,29065.5,0
2026-07-16 20:53:00,29064.5,29068,29055,29066.75,0
